Year,Month,Day,Source,Title,Body,Link
2016,Feb,19,CT,'Coconuts cant topple govt',"SLFP MP Vidura Wickramanayaka feels that there is nothing wrong with invoking supernatural powers against the govt through dashing coconuts, although the govt cannot be toppled by dashing coconuts alone. It was recently reported that Wickramanayaka had gone to Seenigama along with other members of the Joint Opposition, but had not prayed for the govt to fall, wishing instead for improved wellbeing of SL. more..",http://www.ceylontoday.lk/89-118344-news-detail-coconuts-cant-topple-govt-vidura.html
2016,Mar,4,Island,"Anagarika Mahinda, Soprano Ranil, CBK into Coconuts",Former President Chandrika Kumaratunga having moved to Wariyapola in Kurunegala district is managing a successful coconut business. She is exporting King Coconuts to Europe. She also has made peace with former President Rajapaksa who has become Anagarika Rajapaksa. He had given up politics and was living on top of the Elephant Rock in Kurunegala. Chandrika occasionally offers dhana to Mahinda and at times they speak freely about their more..,http://www.island.lk/index.php?page_cat=article-details&page=article-details&code_title=141373
2016,Apr,19,Island,Hashim slams politicos of previous regime for sorry state of coconut lands,"Minister Kabir Hashim alleges that the coconut lands were fragmented and misused by politicians of the previous regime to develop hotels etc.  Minister Hashim stressed that the coconut lands had decreased to 360, 000 hectares in 2010 from 444,000 ha in 2000. ""We are having discussions to introduce structural changes to the sector by getting the support from the Plantation Industries Ministry,"" he said. more..",http://www.island.lk/index.php?page_cat=article-details&page=article-details&code_title=143816
2016,Apr,19,Island,Hashim slams politicos of previous regime for sorry state of coconut lands,"Minister Kabir Hashim alleges that the coconut lands were fragmented and misused by politicians of the previous regime to develop hotels etc.  Minister Hashim stressed that the coconut lands had decreased to 360, 000 hectares in 2010 from 444,000 ha in 2000. ""We are having discussions to introduce structural changes to the sector by getting the support from the Plantation Industries Ministry,"" he said. more..",http://www.island.lk/index.php?page_cat=article-details&page=article-details&code_title=143816
2016,May,21,Island,PM attributes natural disasters to opposition dashing coconuts,"Had the Joint Opposition members not dashed coconuts to invoke the wrath of gods at various religious places, the country could have averted the recent natural disasters, PM Ranil Wickremesinghe told Parliament yesterday. He said so when MEP Leader Dinesh Gunawardena requested a special debate in Parliament on the prevailing emergency situation in the country due to floods and landslides. more..",http://www.island.lk/index.php?page_cat=article-details&page=article-details&code_title=145559
2016,,,,Coconut oil case: HC of Civil Appeal upholds District Court judgment,"June 8 (Island) The High Court of Civil Appeal Colombo recently upheld the Judgement of the Additional District Judge of Colombo and dismissed an appeal filed against that by defendant appellant Sedawatte Mills Limited of Colombo 14. The plaintiff respondent in this case is Thasim Trading Company Pvt Limited of Colombo 14. The Judgment was by High Court Judge of Civil Appeal, D.N. Samarakoon with High Court Judge of Civil Appeal, M. Samayawardhana agreeing. more..",http://www.island.lk/index.php?page_cat=article-details&page=article-details&code_title=146559
2016,,,,"Project to grow coconut in 80,000 acres in NE","June 9 (DN) In a bid to increase coconut cultivation, the Plantations Industries Ministry has undertaken a mammoth project to grow 80,000 acres of coconut only in the North East. Minister Navin Dissanayake said the total coconut production for 2015 was 3,056 million nuts. However the demand was much more and there is an urgent need for more coconuts. This demand is also from the industrial sector and also from companies more..",http://www.dailynews.lk/?q=2016/06/09/business/84104
2016,,,,Exploding a nutty myth Research on characteristics of coconut oil,"June 15 (DM) Coconut oil contains around 92% of saturated fats. Although coconut oil contains saturated fatty acids (In the form of triglycerides) most of them (70%) are short and medium chain fatty acids. Coconut oil is the major source of Lauric acid among vegetable oils. Lauric acid has its own beneficial properties and around 45-50% of total fatty acids in coconut oil, is Lauric acid. Coconut oil plays a major role in day to day lives of Sri Lankans as a food and a non-food item due more..",http://www.dailymirror.lk/110843/Exploding-a-nutty-myth-Research-on-characteristics-of-coconut-oil
2016,,,,First phase ofNorthern Coconut Trianglelaunched,"July 11 (DN) The first phase of the Coconut Triangle planned to be established in the North and East was launched by Minister Navin Dissanayake in Chavakachcheri. Under the special coconut cultivation programme in collaboration with the Northern Provincial Council over 18,500 acres of coconut land in the North will be rehabilitated and 25,400 acres will come under new coconut plantation. more..",http://www.dailynews.lk/?q=2016/07/11/business/87083
2016,,,,"Coconut-growing project in North and East, most welcome","July 21 (Island) A special coconut development project in the Northern and Eastern provinces had been inaugurated by Minister Navin Disssnayake, on July 9 costing about Rs. 3000 million. This project is reported to develop infrastructure, model coconut gardens, and regional research and extension stations including human resources. This is welcome news for the coconut industry as the project could bring substantial extent of new land under coconut cultivation  in these two provinces more..",http://www.island.lk/index.php?page_cat=article-details&page=article-details&code_title=148951
2016,Aug,8,ST,Coconut plantations sell at Rs. 20 while traders market it at Rs. 50,"To ensure pure coconut oil for the consumers, the Coconut Growers Association of Sri Lanka (CGA) is urging the Govt to impose regulations on coconut oil in bottled form with mandatory labelling.  Lionel Fonseka, newly elected President, CGA at its 22nd AGM  last week, while presenting the annual report of the CGA made this request to Navin Dissanayake, Minister of Plantation Industries  Chief Guest at the event, to have mandatory labels for pure coconut oil. more..",http://www.sundaytimes.lk/160807/business-times/coconut-plantations-sell-at-rs-20-while-traders-market-it-at-rs-50-203583.html
2016,,,,The truth after tall-stories about coconut oil,"Sept 21 (DM) Some decades ago, transnational food corporations apparently sponsored studies by some world food scientists who claim that our good old coconut oil which has kept us healthy for centuries could cause excessive fat, high cholesterol and resultant heart ailments. The anti-coconut oil campaign was so intense and highly professional that millions of Sri Lankans started using other imported oil and the export market was also badly hit. Now this anti-coconut-oil racket involving more..",http://www.dailymirror.lk/116137/The-truth-after-tall-stories-about-coconut-oil
2016,Oct,6,AD,Video: JO invites women to dash coconuts against govt over tax burden,"UPFA MP Janaka Wakkumbura says that the govt is attempting to increase the tax burden already placed on the people and therefore invited the women in the country to dash coconuts over this issue. The women in the country are prepared to dash coconuts next Wednesday in order to send the govt packing, he said, adding, that the first of a series of such events will take place in Modara. He invited women who identify grief very well to come to Modara on that day and more..",http://www.adaderana.lk/news/37287/jo-invites-women-to-dash-coconuts-against-govt-over-tax-burden
